SMILES,HOMO,LUMO,E_gap,E_st
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1cc(c(s1)[C]1c2c([C](c3c(cc(s3)c3cc4/C(=C/c5cc(cc(c5)C)C)/c5cc(sc5-c4s3)c3cc(c(s3)[C]3c4c([C](c5c(ccs5)OC)[Se]3)n[se]n4)OC)OC)[Se]1)n[se]n2)OC,-3.907829154,-2.648757676,1.259071478,0.126124839
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c(c(c(s1)[C]1c2c([C](c3c(c(c(s3)c3cc4/C(=C/c5cc(cc(c5)C)C)/c5cc(sc5-c4s3)c3c(c(c(s3)[C]3c4c([C](c5c(c(cs5)OC)OC)[Se]3)n[se]n4)OC)OC)OC)OC)[Se]1)n[se]n2)OC)OC,-4.07898886,-2.805223226,1.273765634,0.158941787
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(cc(s1)[C]1c2c([C](c3cc(c(s3)c3cc4C(=C5C=C(S[C]5c4s3)c3c(cc(s3)[C]3c4c([C](c5cc(cs5)F)[Se]3)n[se]n4)F)[CH]c3cc(cc(c3)C)C)F)[Se]1)n[se]n2)F,-4.43681877,-3.22591147,1.2109073,0.112519139
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1cc(c(s1)[C]1c2c([C](c3c(cc(s3)c3cc4/C(=C/c5cc(cc(c5)C)C)/c5cc(sc5-c4s3)c3cc(c(s3)[C]3c4c([C](c5c(ccs5)F)[Se]3)n[se]n4)F)F)[Se]1)n[se]n2)F,-4.335864476,-3.044683546,1.29118093,0.171758357
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(c(c(s1)[C]1c2c([C](c3c(c(c(s3)c3cc4C(=C5C=C(S[C]5c4s3)c3c(c(c(s3)[C]3c4c([C](c5c(c(cs5)F)F)[Se]3)n[se]n4)F)F)[CH]c3cc(cc(c3)C)C)F)F)[Se]1)n[se]n2)F)F,-4.49260214,-3.24768059,1.24492155,0.178533995
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c(cc([C]2c3c([C](c4cc(c(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5c(cc([C]6c7c([C](c8cc(c[se]8)C)S6)nsn7)[se]5)C)[se]4)C)S2)nsn3)[se]1)C,-4.314911698,-3.054751764,1.260159934,0.210235276
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1cc(c([C]2c3c([C](c4c(cc(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5cc(c([C]6c7c([C](c8c(cc[se]8)C)S6)nsn7)[se]5)C)[se]4)C)S2)nsn3)[se]1)C,-4.207154554,-2.977199274,1.22995528,0.240956947
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c(c(c([C]2c3c([C](c4c(c(c(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5c(c(c([C]6c7c([C](c8c(c(c[se]8)C)C)S6)nsn7)[se]5)C)C)[se]4)C)C)S2)nsn3)[se]1)C)C,-4.324163574,-2.954613812,1.369549762,0.364904874
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(cc([C]2c3c([C](c4cc(c(c5cc6C(=C7C=C(S[C]7c6s5)c5c(cc([C]6c7c([C](c8cc(c[se]8)OC)S6)nsn7)[se]5)OC)[CH]c5cc(cc(c5)C)C)[se]4)OC)S2)nsn3)[se]1)OC,-4.12116653,-2.96332146,1.15784507,0.092355492
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1cc(c([C]2c3c([C](c4c(cc(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5cc(c([C]6c7c([C](c8c(cc[se]8)OC)S6)nsn7)[se]5)OC)[se]4)OC)S2)nsn3)[se]1)OC,-3.944564544,-2.710799668,1.233764876,0.189663458
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c(c(c([C]2c3c([C](c4c(c(c(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5c(c(c([C]6c7c([C](c8c(c(c[se]8)OC)OC)S6)nsn7)[se]5)OC)OC)[se]4)OC)OC)S2)nsn3)[se]1)OC)OC,-4.14565679,-2.908354432,1.237302358,0.260739635
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(cc([C]2c3c([C](c4cc(c(c5cc6C(=C7C=C(S[C]7c6s5)c5c(cc([C]6c7c([C](c8cc(c[se]8)F)S6)nsn7)[se]5)F)[CH]c5cc(cc(c5)C)C)[se]4)F)S2)nsn3)[se]1)F,-4.480084896,-3.304008188,1.176076708,0.185799439
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1cc(c([C]2c3c([C](c4c(cc(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5cc(c([C]6c7c([C](c8c(cc[se]8)F)S6)nsn7)[se]5)F)[se]4)F)S2)nsn3)[se]1)F,-4.37559312,-3.101827486,1.273765634,0.269937088
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(c(c([C]2c3c([C](c4c(c(c(c5cc6C(=C7C=C(S[C]7c6s5)c5c(c(c([C]6c7c([C](c8c(c(c[se]8)F)F)S6)nsn7)[se]5)F)F)[CH]c5cc(cc(c5)C)C)[se]4)F)F)S2)nsn3)[se]1)F)F,-4.523078908,-3.315436976,1.207641932,0.280603957
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(cc([C]2c3c([C](c4cc(c(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5c(cc([C]6c7c([C](c8cc(c[se]8)C)[Se]6)n[se]n7)[se]5)C)[se]4)C)[Se]2)n[se]n3)[se]1)C,-4.26538695,-3.021009628,1.244377322,0.076464034
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1cc(c([C]2c3c([C](c4c(cc(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5cc(c([C]6c7c([C](c8c(cc[se]8)C)[Se]6)n[se]n7)[se]5)C)[se]4)C)[Se]2)n[se]n3)[se]1)C,-4.185657548,-2.963865688,1.22179186,0.110614341
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c(c(c([C]2c3c([C](c4c(c(c(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5c(c(c([C]6c7c([C](c8c(c(c[se]8)C)C)[Se]6)n[se]n7)[se]5)C)C)[se]4)C)C)[Se]2)n[se]n3)[se]1)C)C,-4.28987721,-2.969307968,1.320569242,0.178778898
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(cc([C]2c3c([C](c4cc(c(c5cc6C(=C7C=C(S[C]7c6s5)c5c(cc([C]6c7c([C](c8cc(c[se]8)OC)[Se]6)n[se]n7)[se]5)OC)[CH]c5cc(cc(c5)C)C)[se]4)OC)[Se]2)n[se]n3)[se]1)OC,-4.128513608,-2.969307968,1.15920564,0.021469795
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1cc(c([C]2c3c([C](c4c(cc(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5cc(c([C]6c7c([C](c8c(cc[se]8)OC)[Se]6)n[se]n7)[se]5)OC)[se]4)OC)[Se]2)n[se]n3)[se]1)OC,-3.925788678,-2.696921854,1.228866824,0.078205564
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c(c(c([C]2c3c([C](c4c(c(c(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5c(c(c([C]6c7c([C](c8c(c(c[se]8)OC)OC)[Se]6)n[se]n7)[se]5)OC)OC)[se]4)OC)OC)[Se]2)n[se]n3)[se]1)OC)OC,-4.107288716,-2.863727736,1.24356098,0.115539604
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(cc([C]2c3c([C](c4cc(c(c5cc6C(=C7C=C(S[C]7c6s5)c5c(cc([C]6c7c([C](c8cc(c[se]8)F)[Se]6)n[se]n7)[se]5)F)[CH]c5cc(cc(c5)C)C)[se]4)F)[Se]2)n[se]n3)[se]1)F,-4.449608128,-3.27353142,1.176076708,0.071293868
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1cc(c([C]2c3c([C](c4c(cc(c5cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s5)c5cc(c([C]6c7c([C](c8c(cc[se]8)F)[Se]6)n[se]n7)[se]5)F)[se]4)F)[Se]2)n[se]n3)[se]1)F,-4.34293944,-3.086861216,1.256078224,0.123539756
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c(c(c([C]2c3c([C](c4c(c(c(c5cc6C(=C7C=C(S[C]7c6s5)c5c(c(c([C]6c7c([C](c8c(c(c[se]8)F)F)[Se]6)n[se]n7)[se]5)F)F)[CH]c5cc(cc(c5)C)C)[se]4)F)F)[Se]2)n[se]n3)[se]1)F)F,-4.501854016,-3.286865006,1.21498901,0.131186159
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c2c(c(s1)[C]1c3c([C](c4c5c(c(s4)c4cc6/C(=C/c7cc(cc(c7)C)C)/c7cc(sc7-c6s4)c4c6c(c(s4)[C]4c7c([C](c8c9c(cs8)OCCO9)S4)nsn7)OCCO6)OCCO5)S1)nsn3)OCCO2,-3.943476088,-2.716786176,1.226689912,0.268587675
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c2c(c([C]3c4c([C](c5c6c(c(c7cc8C(=C9C=C(S[C]9c8s7)c7c8c(c([C]9c%10c([C](c%11c%12c(c[se]%11)OCCO%12)S9)nsn%10)[se]7)OCCO8)[CH]c7cc(cc(c7)C)C)[se]5)OCCO6)S3)nsn4)[se]1)OCCO2,-3.941843404,-2.729575534,1.21226787,0.208390343
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)ccs3)s1)c1c2c(c(s1)[C]1c3c([C](c4c5c(c(s4)c4cc6C(=C7C=C(S[C]7c6s4)c4c6c(c(s4)[C]4c7c([C](c8c9c(cs8)OCCO9)[Se]4)n[se]n7)OCCO6)[CH]c4cc(cc(c4)C)C)OCCO5)[Se]1)n[se]n3)OCCO2,-3.926332906,-2.684948838,1.241384068,0.129499053
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)C)C)c1c2c(c([C]3c4c([C](c5c6c(c(c7cc8/C(=C/c9cc(cc(c9)C)C)/c9cc(sc9-c8s7)c7c8c(c([C]9c%10c([C](c%11c%12c(c[se]%11)OCCO%12)[Se]9)n[se]n%10)[se]7)OCCO8)[se]5)OCCO6)[Se]3)n[se]n4)[se]1)OCCO2,-3.944836658,-2.73066399,1.214172668,0.086341772
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1n[se]n2)c1sc2-c3c(cc(s3)c3nc(cc4c3n[se]n4)C)/C(=C\c3cc(cc(c3)OC)OC)/c2c1)C,-4.82049951,-2.960872434,1.859627076,0.830708531
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)[C]1N=C([C](c2c1n[se]n2)c1sc2-c3c(cc(s3)[C]3N=C([CH]c4c3n[se]n4)OC)/C(=C\c3cc(cc(c3)OC)OC)/c2c1)OC,-4.632468736,-3.064547868,1.567920868,0.674383392
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1n[se]n2)c1sc2-c3c(cc(s3)c3nc(cc4c3n[se]n4)F)/C(=C\c3cc(cc(c3)OC)OC)/c2c1)F,-4.870024258,-3.228360496,1.641663762,0.743956139
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1ncc(c2c1n[se]n2)c1sc2-c3c(cc(s3)c3nccc4c3n[se]n4)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1,-4.607434248,-2.869986358,1.73744789,0.779955732
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1n[se]n2)c1sc2-c3c(cc(s3)c3nc(cc4c3n[se]n4)C)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1)C,-4.635189876,-2.754065794,1.881124082,0.848731457
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)[C]1N=C([C](c2c1n[se]n2)c1sc2-c3c(cc(s3)[C]3N=C([CH]c4c3n[se]n4)OC)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1)OC,-4.453417724,-2.850122036,1.603295688,0.690648462
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1n[se]n2)c1sc2-c3c(cc(s3)c3nc(cc4c3n[se]n4)F)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1)F,-4.687707878,-3.01774426,1.669963618,0.757563743
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1nsn2)c1sc2-c3c(cc(s3)c3nc(cc4c3nsn4)C)/C(=C\c3cc(cc(c3)OC)OC)/c2c1)C,-4.872473284,-2.890939136,1.981534148,0.923582127
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)[C]1N=C([C](c2c1nsn2)c1sc2[C]3C(=C(c2c1)[CH]c1cc(cc(c1)OC)OC)C=C(S3)[C]1N=C([CH]c2c1nsn2)OC)OC,-4.689340562,-2.99597514,1.693365422,0.767062155
c12c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1nsn2)c1sc2[C]3C(=C(c2c1)[CH]c1cc(cc(c1)OC)OC)C=C(S3)c1nc(cc2c1nsn2)F)F,-4.923630716,-3.166862732,1.756767984,0.832042978
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1ncc(c2c1nsn2)c1sc2-c3c(cc(s3)c3nccc4c3nsn4)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1,-4.659680136,-2.827808688,1.831871448,0.865349731
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1nsn2)c1sc2-c3c(cc(s3)c3nc(cc4c3nsn4)C)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1)C,-4.691517474,-2.704268932,1.987248542,0.936317063
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)[C]1N=C([C](c2c1nsn2)c1sc2-c3c(cc(s3)[C]3N=C([CH]c4c3nsn4)OC)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1)OC,-4.513827032,-2.801957858,1.711869174,0.778654211
c12c(-c3c(ccs3)C2=C(c2cc(cc(c2)OC)OC)c2cc(cc(c2)OC)OC)sc(c1)c1nc(c(c2c1nsn2)c1sc2-c3c(cc(s3)c3nc(cc4c3nsn4)F)C(=C(c3cc(cc(c3)OC)OC)c3cc(cc(c3)OC)OC)c2c1)F,-4.740497994,-2.973661792,1.766836202,0.840015918
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)OC)OC)c1c(cc(c2ncc(c3c2n[se]n3)c2cc(c(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2c(cc(c3ncc(c4c3n[se]n4)c3cc(cs3)C)s2)C)[CH]c2cc(cc(c2)OC)OC)C)s1)C,-4.515459716,-2.983185782,1.532273934,0.732721368
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2n[se]n3)c2c(cc(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2cc(c(c3ncc(c4c3n[se]n4)c3c(ccs3)C)s2)C)C)s1)C,-4.564984464,-2.901551582,1.663432882,0.808409877
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)OC)OC)c1c(c(c(c2ncc(c3c2n[se]n3)c2c(c(c(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2c(c(c(c3ncc(c4c3n[se]n4)c3c(c(cs3)C)C)s2)C)C)[CH]c2cc(cc(c2)OC)OC)C)C)s1)C)C,-4.621312062,-2.780460852,1.84085121,0.891529819
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2n[se]n3)c2cc(c(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2c(cc(c3ncc(c4c3n[se]n4)c3cc(cs3)OC)s2)OC)OC)s1)OC,-4.237359208,-3.01774426,1.219614948,0.551643107
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2n[se]n3)c2c(cc(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2cc(c(c3ncc(c4c3n[se]n4)c3c(ccs3)OC)s2)OC)OC)s1)OC,-4.355456684,-2.73746684,1.617989844,0.736789472
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2n[se]n3)c2c(c(c(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2c(c(c(c3ncc(c4c3n[se]n4)c3c(c(cs3)OC)OC)s2)OC)OC)OC)OC)s1)OC)OC,-4.427022666,-2.90073524,1.526287426,0.760172228
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2n[se]n3)c2cc(c(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2c(cc(c3ncc(c4c3n[se]n4)c3cc(cs3)F)s2)F)F)s1)F,-4.635734104,-3.255027668,1.380706436,0.681185697
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2n[se]n3)c2c(cc(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2cc(c(c3ncc(c4c3n[se]n4)c3c(ccs3)F)s2)F)F)s1)F,-4.729613434,-3.075160314,1.65445312,0.808156811
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)OC)OC)c1c(c(c(c2ncc(c3c2n[se]n3)c2c(c(c(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2c(c(c(c3ncc(c4c3n[se]n4)c3c(c(cs3)F)F)s2)F)F)[CH]c2cc(cc(c2)OC)OC)F)F)s1)F)F,-4.797097706,-3.271082394,1.526015312,0.790719746
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2nsn3)c2cc(c(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2c(cc(c3ncc(c4c3nsn4)c3cc(cs3)C)s2)C)[CH]c2cc(cc(c2)OC)OC)C)s1)C,-4.5170924,-2.914885168,1.602207232,0.835716517
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)OC)OC)c1cc(c(c2ncc(c3c2nsn3)c2c(cc(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2cc(c(c3ncc(c4c3nsn4)c3c(ccs3)C)s2)C)[CH]c2cc(cc(c2)OC)OC)C)s1)C,-4.618590922,-2.824815434,1.793775488,1.000291064
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2nsn3)c2c(c(c(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2c(c(c(c3ncc(c4c3nsn4)c3c(c(cs3)C)C)s2)C)C)C)C)s1)C)C,-4.656958996,-2.705357388,1.951601608,1.039883651
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2nsn3)c2cc(c(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2c(cc(c3ncc(c4c3nsn4)c3cc(cs3)OC)s2)OC)[CH]c2cc(cc(c2)OC)OC)OC)s1)OC,-4.252053364,-2.920327448,1.331725916,0.64374009
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2nsn3)c2c(cc(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2cc(c(c3ncc(c4c3nsn4)c3c(ccs3)OC)s2)OC)OC)s1)OC,-4.371239296,-2.65991435,1.711324946,0.822246874
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2nsn3)c2c(c(c(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2c(c(c(c3ncc(c4c3nsn4)c3c(c(cs3)OC)OC)s2)OC)OC)OC)OC)s1)OC)OC,-4.45994846,-2.831074056,1.628874404,0.860451679
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2nsn3)c2cc(c(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2c(cc(c3ncc(c4c3nsn4)c3cc(cs3)F)s2)F)[CH]c2cc(cc(c2)OC)OC)F)s1)F,-4.649611918,-3.158971426,1.490640492,0.77590586
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2nsn3)c2c(cc(s2)c2cc3/C(=C/c4cc(cc(c4)OC)OC)/c4cc(sc4-c3s2)c2cc(c(c3ncc(c4c3nsn4)c3c(ccs3)F)s2)F)F)s1)F,-4.767165166,-3.016111576,1.75105359,0.902384447
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2nsn3)c2c(c(c(s2)c2cc3C(=C4C=C(S[C]4c3s2)c2c(c(c(c3ncc(c4c3nsn4)c3c(c(cs3)F)F)s2)F)F)[CH]c2cc(cc(c2)OC)OC)F)F)s1)F)F,-4.809887064,-3.17829152,1.631595544,0.887173274
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)OC)OC)c1c(cc(c2ncc(c3c2nsn3)c2cc(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(cc(c4ncc(c5c4nsn5)c4cc(c[se]4)C)[se]3)C)[se]2)C)[se]1)C,-4.551378764,-2.963865688,1.587513076,0.780450163
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)OC)OC)c1cc(c(c2ncc(c3c2nsn3)c2c(cc(c3cc4C(=C5C=C(S[C]5c4s3)c3cc(c(c4ncc(c5c4nsn5)c4c(cc[se]4)C)[se]3)C)[CH]c3cc(cc(c3)OC)OC)[se]2)C)[se]1)C,-4.630291824,-2.876789208,1.753502616,0.956208596
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2nsn3)c2c(c(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(c(c(c4ncc(c5c4nsn5)c4c(c(c[se]4)C)C)[se]3)C)C)[se]2)C)C)[se]1)C)C,-4.664306074,-2.79052907,1.873777004,0.95531062
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2nsn3)c2cc(c(c3cc4C(=C5C=C(S[C]5c4s3)c3c(cc(c4ncc(c5c4nsn5)c4cc(c[se]4)OC)[se]3)OC)[CH]c3cc(cc(c3)OC)OC)[se]2)OC)[se]1)OC,-4.245522628,-3.011757752,1.233764876,0.544935496
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2nsn3)c2c(cc(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3cc(c(c4ncc(c5c4nsn5)c4c(cc[se]4)OC)[se]3)OC)[se]2)OC)[se]1)OC,-4.507840524,-2.684676724,1.8231638,0.931119685
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2nsn3)c2c(c(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(c(c(c4ncc(c5c4nsn5)c4c(c(c[se]4)OC)OC)[se]3)OC)OC)[se]2)OC)OC)[se]1)OC)OC,-4.46539074,-2.923048588,1.542342152,0.775443266
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(cc(c2ncc(c3c2nsn3)c2cc(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(cc(c4ncc(c5c4nsn5)c4cc(c[se]4)F)[se]3)F)[se]2)F)[se]1)F,-4.64090427,-3.241694082,1.399210188,0.685509589
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1cc(c(c2ncc(c3c2nsn3)c2c(cc(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3cc(c(c4ncc(c5c4nsn5)c4c(cc[se]4)F)[se]3)F)[se]2)F)[se]1)F,-4.761995,-3.08441219,1.67758281,0.820260442
c1(cc2c(-c3c(/C/2=C/c2cc(cc(c2)OC)OC)ccs3)s1)c1c(c(c(c2ncc(c3c2nsn3)c2c(c(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(c(c(c4ncc(c5c4nsn5)c4c(c(c[se]4)F)F)[se]3)F)F)[se]2)F)F)[se]1)F)F,-4.80009096,-3.253394984,1.546695976,0.801266884
C1(=CC2=C(c3c([C]2S1)scc3)[CH]c1cc(cc(c1)OC)OC)c1c(cc(c2ncc(c3c2n[se]n3)c2cc(c(c3cc4/C(=C/c5cc(cc(c5)OC)OC)/c5cc(sc5-c4s3)c3c(cc(c4ncc(c5c4n[se]n5)c4cc(c[se]4)C)[se]3)C)[se]2)C)[se]1)C,-4.51845297,-3.048765256,1.469687714,0.683142197
