SMILES,log_solubility
Nc1ccc2c(c1O)C(=O)c1ccccc1C2=O,1.7388073
Cc1cc(S(=O)(=O)O)c2c(c1C)C(=O)c1ccccc1C2=O,1.861922473
Cc1cc(S(=O)(=O)O)c2c(c1Cl)C(=O)c1ccccc1C2=O,1.620759466
O=C1c2ccccc2C(=O)c2c(Cl)c(O)cc(Cl)c21,1.767319301
Nc1cc(Cl)c2c(c1O)C(=O)c1ccccc1C2=O,1.766718646
Cc1cc(C(C)(C)C)c(C(=O)O)c2c1C(=O)c1ccccc1C2=O,2.343047178
Nc1cc(Cl)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.378995804
Cc1c(Br)cc(O)c2c1C(=O)c1ccccc1C2=O,1.882344745
CC(C)(C)c1ccc(O)c2c1C(=O)c1ccccc1C2=O,2.174050831
CC(C)(C)c1cccc2c1C(=O)c1c(O)cccc1C2=O,2.244051457
O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)O)c(Cl)cc21,0.589605419
Nc1cc(O)c2c(c1S(=O)(=O)O)C(=O)c1ccccc1C2=O,1.424044933
Cc1ccc2c(c1)C(=O)c1ccc(C(C)(C)C)cc1C2=O,1.519429376
Cc1cc(N)c2c(c1Br)C(=O)c1ccccc1C2=O,1.836694961
O=C(O)c1ccc2c(c1)C(=O)c1ccc(C(=O)O)cc1C2=O,0.116599479
O=C1c2ccc(Br)cc2C(=O)c2ccc(O)cc21,0.309409754
Cc1cc(C)c2c(c1C)C(=O)c1ccccc1C2=O,2.445759193
Nc1c(O)ccc2c1C(=O)c1ccccc1C2=O,1.7388073
Cc1c(N)cc(O)c2c1C(=O)c1ccccc1C2=O,2.007881653
O=C1c2ccc(S(=O)(=O)O)cc2C(=O)c2ccc(Br)cc21,-0.27217451
O=C1c2ccccc2C(=O)c2c(Cl)c(Br)cc(Cl)c21,1.596132608
Cc1c(Br)cc(N)c2c1C(=O)c1ccccc1C2=O,1.836694961
Cc1cc(C)c2c(c1Br)C(=O)c1ccccc1C2=O,2.078458623
CC(C)(C)c1ccc2c(c1C(C)(C)C)C(=O)c1ccccc1C2=O,3.12541951
O=C(O)c1cc(S(=O)(=O)O)c(O)c2c1C(=O)c1ccccc1C2=O,1.31983128
Nc1cc2c(cc1N)C(=O)c1ccccc1C2=O,1.101814023
CC(C)(C)c1cc2c(cc1S(=O)(=O)O)C(=O)c1ccccc1C2=O,1.31624788
Cc1cc(N)c2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.858018215
Cc1c(Cl)cc(Cl)c2c1C(=O)c1ccccc1C2=O,1.963433179
Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,0.601404141
O=C(O)c1cc(C(=O)O)c2c(c1Br)C(=O)c1ccccc1C2=O,1.386503992
Cc1c(C(C)(C)C)cc(C(C)(C)C)c2c1C(=O)c1ccccc1C2=O,2.932289793
Cc1c(C(C)(C)C)ccc2c1C(=O)c1ccccc1C2=O,2.76052156
CC(C)(C)c1c(S(=O)(=O)O)cc(Cl)c2c1C(=O)c1ccccc1C2=O,1.864024766
O=C1c2ccccc2C(=O)c2cc(Br)c(Cl)cc21,0.914409644
CC(C)(C)c1cc(Br)c2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.975746607
Cc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1.740678204
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(S(=O)(=O)O)c21,1.469694718
Nc1c(Br)cc(Cl)c2c1C(=O)c1ccccc1C2=O,1.595531953
O=C1c2ccccc2C(=O)c2c(O)c(S(=O)(=O)O)cc(S(=O)(=O)O)c21,1.081971876
Nc1cc(S(=O)(=O)O)c2c(c1Br)C(=O)c1ccccc1C2=O,1.252858241
O=C(O)c1cc(Cl)c2c(c1S(=O)(=O)O)C(=O)c1ccccc1C2=O,1.27478215
O=C1c2ccccc2C(=O)c2c(Br)c(O)cc(O)c21,1.686230868
Cc1ccc2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.876657636
Cc1ccc2c(c1)C(=O)c1cc(C(=O)O)ccc1C2=O,0.173939701
O=C(O)c1cc(O)c2c(c1Br)C(=O)c1ccccc1C2=O,1.53636743
O=C(O)c1cc(S(=O)(=O)O)c2c(c1Br)C(=O)c1ccccc1C2=O,1.148644587
Cc1c(C(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O,1.732481307
Nc1c(C(=O)O)cc(O)c2c1C(=O)c1ccccc1C2=O,1.661904338
Cc1cc(Br)c2c(c1Br)C(=O)c1ccccc1C2=O,1.711158053
O=C1c2ccccc2C(=O)c2c(Cl)ccc(O)c21,1.44740837
Nc1cc(S(=O)(=O)O)c2c(c1Cl)C(=O)c1ccccc1C2=O,1.378995804
O=C(O)c1cc2c(cc1O)C(=O)c1ccccc1C2=O,1.01396822
O=C1c2ccccc2C(=O)c2c(O)c(Cl)cc(Cl)c21,1.767319301
O=C1c2ccccc2C(=O)c2cc(Cl)c(Cl)cc21,1.103615988
CC(C)(C)c1cc(N)c2c(c1C(=O)O)C(=O)c1ccccc1C2=O,2.101283515
Cc1cc(N)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.620158811
Nc1c(O)cc(O)c2c1C(=O)c1ccccc1C2=O,1.811767776
O=C1c2ccccc2C(=O)c2c(O)c(Br)cc(Br)c21,1.515044175
Nc1c(Br)cc(O)c2c1C(=O)c1ccccc1C2=O,1.640581083
O=C(O)c1ccc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,0.708602644
O=C1c2ccccc2C(=O)c2c(Cl)c(Br)cc(O)c21,1.641181738
Cc1cc(S(=O)(=O)O)c2c(c1Br)C(=O)c1ccccc1C2=O,1.494621903
CC(C)(C)c1c(Cl)cc(O)c2c1C(=O)c1ccccc1C2=O,2.251747608
Cc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,0.791885932
O=C(O)c1cc(Cl)c2c(c1O)C(=O)c1ccccc1C2=O,1.662504993
CC(C)(C)c1ccc2c(c1)C(=O)c1cc(S(=O)(=O)O)ccc1C2=O,0.182048544
Cc1ccc2c(c1C(C)(C)C)C(=O)c1ccccc1C2=O,2.76052156
O=C1c2ccccc2C(=O)c2c(Br)c(Br)cc(O)c21,1.515044175
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(Cl)c21,1.812368431
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(Br)c21,1.686230868
Nc1ccc2c(c1)C(=O)c1ccc(Cl)cc1C2=O,0.430141421
Nc1ccc(Br)c2c1C(=O)c1ccccc1C2=O,1.189727348
CC(C)(C)c1cc(S(=O)(=O)O)c2c(c1S(=O)(=O)O)C(=O)c1ccccc1C2=O,1.521351053
Nc1cc(C(=O)O)c(Br)c2c1C(=O)c1ccccc1C2=O,1.490717645
CC(C)(C)c1c(S(=O)(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O,1.737887203
Cc1cc(N)c(Br)c2c1C(=O)c1ccccc1C2=O,1.836694961
O=C1c2cccc(Br)c2C(=O)c2cccc(O)c21,0.481573456
Cc1c(O)cc(Cl)c2c1C(=O)c1ccccc1C2=O,2.008482308
Cc1cc(C(=O)O)c2c(c1O)C(=O)c1ccccc1C2=O,1.903668
Nc1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.036322091
Cc1c(Br)cc(Cl)c2c1C(=O)c1ccccc1C2=O,1.837295616
O=C1c2ccccc2C(=O)c2cc(Br)c(Br)cc21,0.725203299
O=C(O)c1c(Cl)cc(Br)c2c1C(=O)c1ccccc1C2=O,1.4913183
O=C1c2ccc(O)cc2C(=O)c2cc(S(=O)(=O)O)ccc21,-0.47702022
Nc1c(Br)cc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,1.490717645
Nc1cc(S(=O)(=O)O)c(N)c2c1C(=O)c1ccccc1C2=O,1.378395149
Cc1cc(C(C)(C)C)c2c(c1O)C(=O)c1ccccc1C2=O,2.492910616
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1.446507387
O=C1c2ccccc2C(=O)c2c(S(=O)(=O)O)ccc(Br)c21,0.676617762
O=C(O)c1cc(O)c(Cl)c2c1C(=O)c1ccccc1C2=O,1.662504993
O=C(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,0.932108438
Cc1c(S(=O)(=O)O)cc(N)c2c1C(=O)c1ccccc1C2=O,1.620158811
Nc1cc(C(=O)O)c2c(c1N)C(=O)c1ccccc1C2=O,1.616254553
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.584982691
CC(C)(C)c1c(O)cc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.909073896
O=C(O)c1ccc2c(c1O)C(=O)c1ccccc1C2=O,1.58248682
O=C1c2ccccc2C(=O)c2c(Cl)c(S(=O)(=O)O)cc(O)c21,1.424645588
O=C(O)c1cc(S(=O)(=O)O)c(Br)c2c1C(=O)c1ccccc1C2=O,1.148644587
Cc1ccc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.227568617
Cc1c(O)ccc2c1C(=O)c1ccccc1C2=O,2.101452793
O=C1c2ccccc2C(=O)c2c1c(O)cc(S(=O)(=O)O)c2C(=O)O,1.31983128
Cc1c(C(C)(C)C)cc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,2.343047178
Nc1cc(O)c2c(c1Br)C(=O)c1ccccc1C2=O,1.640581083
Cc1c(N)cc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,1.858018215
O=C(O)c1ccc2c(c1)C(=O)c1cc(Br)ccc1C2=O,-0.37701115
Cc1cccc2c1C(=O)c1c(O)cccc1C2=O,1.879153507
Nc1cc(C(=O)O)c2c(c1Cl)C(=O)c1ccccc1C2=O,1.616855208
Cc1c(C(=O)O)cc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,1.753804562
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(Cl)c21,0.089195537
Cc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1.809152881
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,2.053531438
Cc1ccc2c(c1)C(=O)c1cc(Cl)ccc1C2=O,0.331161163
O=C1c2ccccc2C(=O)c2cc(Br)ccc21,1.142369193
CC(C)(C)c1ccc2c(c1O)C(=O)c1ccccc1C2=O,2.466350743
CC(C)(C)c1cc(S(=O)(=O)O)c2c(c1Br)C(=O)c1ccccc1C2=O,1.737887203
Cc1cc(Cl)c(Br)c2c1C(=O)c1ccccc1C2=O,1.837295616
O=C1c2ccccc2C(=O)c2c(Br)ccc(Br)c21,1.001421987
O=C1c2ccccc2C(=O)c2c(Br)c(Cl)cc(O)c21,1.641181738
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(S(=O)(=O)O)c21,-0.42481503
Cc1cc(Cl)c2c(c1S(=O)(=O)O)C(=O)c1ccccc1C2=O,1.620759466
O=C1c2ccccc2C(=O)c2cc(Br)c(O)cc21,0.981983338
O=C(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,0.932108438
O=C1c2ccccc2C(=O)c2c1cccc2S(=O)(=O)O,0.73870889
O=C1c2ccc(S(=O)(=O)O)cc2C(=O)c2ccc(O)cc21,-0.01539447
O=C1c2ccccc2C(=O)c2cc(O)c(O)cc21,1.238763377
Cc1c(S(=O)(=O)O)ccc2c1C(=O)c1ccccc1C2=O,1.51986853
CC(C)(C)c1cc(C(=O)O)c(C(C)(C)C)c2c1C(=O)c1ccccc1C2=O,2.586312478
Nc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,1.811767776
O=C1c2ccccc2C(=O)c2c(Br)cccc21,1.38831734
Cc1ccc2c(c1)C(=O)c1cc(Br)ccc1C2=O,0.141954819
O=C(O)c1ccc(Cl)c2c1C(=O)c1ccccc1C2=O,1.222613213
Cc1cc(Cl)c2c(c1Cl)C(=O)c1ccccc1C2=O,1.963433179
CC(C)(C)c1cc(N)c2c(c1Br)C(=O)c1ccccc1C2=O,2.079960261
O=C1c2ccccc2C(=O)c2c1ccc(S(=O)(=O)O)c2C(=O)O,1.000902556
CC(C)(C)c1c(C(=O)O)cc(N)c2c1C(=O)c1ccccc1C2=O,2.101283515
CC(C)(C)c1ccc2c(c1)C(=O)c1cc(N)ccc1C2=O,0.695158131
O=C1c2ccc(Br)cc2C(=O)c2cc(Br)ccc21,-0.40899603
CC(C)(C)c1cc2c(cc1N)C(=O)c1ccccc1C2=O,1.829357467
CC(C)(C)c1cc(S(=O)(=O)O)c(N)c2c1C(=O)c1ccccc1C2=O,1.863424111
O=C1c2ccccc2C(=O)c2cc(O)ccc21,1.655929271
CC(C)(C)c1cccc2c1C(=O)c1cccc(O)c1C2=O,1.397422262
Nc1cc(Cl)c(Br)c2c1C(=O)c1ccccc1C2=O,1.595531953
CC(C)(C)c1ccc2c(c1C(=O)O)C(=O)c1ccccc1C2=O,2.241555586
Cc1cc(Br)c(C(C)(C)C)c2c1C(=O)c1ccccc1C2=O,2.321723923
Nc1cc2c(cc1C(=O)O)C(=O)c1ccccc1C2=O,0.945493543
O=C1c2ccccc2C(=O)c2c(O)c(Cl)cc(O)c21,1.812368431
CC(C)(C)c1cc(Cl)c2c(c1N)C(=O)c1ccccc1C2=O,2.206097824
O=C(O)c1cc(C(=O)O)c2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.407827247
CC(C)(C)c1cc(Br)c2c(c1Cl)C(=O)c1ccccc1C2=O,2.080560916
Cc1c(Br)cc(C(=O)O)c2c1C(=O)c1ccccc1C2=O,1.732481307
CC(C)(C)c1cccc2c1C(=O)c1c(cccc1C(C)(C)C)C2=O,2.903120224
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,1.85741756
O=C1c2ccccc2C(=O)c2c1ccc(S(=O)(=O)O)c2S(=O)(=O)O,0.64411345
Cc1cc(Cl)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.620759466
O=C(O)c1cc(Br)c2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.386503992
CC(C)(C)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.521351053
Cc1cc(Br)c(O)c2c1C(=O)c1ccccc1C2=O,1.882344745
Cc1cc(C)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.861922473
O=C(O)c1c(O)cc(O)c2c1C(=O)c1ccccc1C2=O,1.707554122
Cc1cccc2c1C(=O)c1ccccc1C2=O,2.490219051
O=C1c2ccccc2C(=O)c2c1ccc(C(=O)O)c2S(=O)(=O)O,1.000902556
Cc1ccc2c(c1)C(=O)c1ccc(S(=O)(=O)O)cc1C2=O,0.278776346
O=C1c2ccccc2C(=O)c2c1ccc(Br)c2Cl,1.482928243
O=C(O)c1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,0.946394526
O=C1c2ccccc2C(=O)c2c1c(S(=O)(=O)O)cc(Cl)c2S(=O)(=O)O,1.036922746
Nc1cc(Br)c2c(c1N)C(=O)c1ccccc1C2=O,1.594931298
Nc1cccc2c1C(=O)c1ccccc1C2=O,1.764928063
CC(C)(C)c1cc(Br)c(O)c2c1C(=O)c1ccccc1C2=O,2.125610045
Cc1cc(N)c2c(c1C)C(=O)c1ccccc1C2=O,2.203995531
O=C(O)c1cc(Cl)c(O)c2c1C(=O)c1ccccc1C2=O,1.662504993
Cc1cc(C(=O)O)c(Cl)c2c1C(=O)c1ccccc1C2=O,1.85861887
Nc1cc(N)c2c(c1Cl)C(=O)c1ccccc1C2=O,1.721068861
Cc1cc(S(=O)(=O)O)c2c(c1O)C(=O)c1ccccc1C2=O,1.665808596
CC(C)(C)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.521351053
Nc1cc(N)c2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.616254553
Nc1ccc2c(c1)C(=O)c1ccc(C(=O)O)cc1C2=O,0.272919959
CC(C)(C)c1cc(Cl)c(Cl)c2c1C(=O)c1ccccc1C2=O,2.206698479
O=C1c2ccccc2C(=O)c2c1ccc(O)c2C(=O)O,1.58248682
O=C1c2ccccc2C(=O)c2c(Cl)c(Cl)cc(Br)c21,1.596132608
Cc1cc(C(C)(C)C)c2c(c1Br)C(=O)c1ccccc1C2=O,2.321723923
O=C1c2ccccc2C(=O)c2c(Cl)c(O)cc(O)c21,1.812368431
CC(C)(C)c1cc(Cl)c(O)c2c1C(=O)c1ccccc1C2=O,2.251747608
CC(C)(C)c1cc(C(=O)O)c2c(c1C(C)(C)C)C(=O)c1ccccc1C2=O,2.586312478
O=C1c2ccccc2C(=O)c2c(Br)c(Cl)cc(Br)c21,1.469995045
CC(C)(C)c1c(C(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O,1.975746607
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,1.514982064
Cc1cc(Br)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.494621903
CC(C)(C)c1cc(Cl)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.864024766
CC(C)(C)c1c(N)cc(Br)c2c1C(=O)c1ccccc1C2=O,2.079960261
O=C(O)c1cc(Cl)c(Cl)c2c1C(=O)c1ccccc1C2=O,1.617455863
Cc1cc(Cl)c2c(c1N)C(=O)c1ccccc1C2=O,1.962832524
CC(C)(C)c1cc(S(=O)(=O)O)c2c(c1N)C(=O)c1ccccc1C2=O,1.863424111
O=C1c2cccc(Cl)c2C(=O)c2c(Br)cccc21,1.260628957
Cc1ccc2c(c1)C(=O)c1ccc(O)cc1C2=O,0.860360609
Cc1cc(O)c(C)c2c1C(=O)c1ccccc1C2=O,2.249645316
Cc1cc2c(cc1S(=O)(=O)O)C(=O)c1ccccc1C2=O,0.95134993
Nc1ccc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,0.864923124
Cc1cc(N)c(C(=O)O)c2c1C(=O)c1ccccc1C2=O,1.858018215
Nc1cc(Br)c(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.252858241
Cc1c(O)cc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.665808596
O=C(O)c1cc(Br)c(Cl)c2c1C(=O)c1ccccc1C2=O,1.4913183
CC(C)(C)c1cc(S(=O)(=O)O)c(Br)c2c1C(=O)c1ccccc1C2=O,1.737887203
O=C1c2ccc(Br)cc2C(=O)c2cc(S(=O)(=O)O)ccc21,-0.73380026
O=C1c2ccccc2C(=O)c2c(S(=O)(=O)O)ccc(S(=O)(=O)O)c21,0.351813537
CC(C)(C)c1cc(C(=O)O)c(C(=O)O)c2c1C(=O)c1ccccc1C2=O,1.997069862
Cc1c(C(=O)O)ccc2c1C(=O)c1ccccc1C2=O,1.876657636
CC(C)(C)c1cc(S(=O)(=O)O)c2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.759210458
Cc1cc(Cl)c(C)c2c1C(=O)c1ccccc1C2=O,2.204596186
O=C1c2ccccc2C(=O)c2c1ccc(Br)c2O,1.550501938
CC(C)(C)c1cc(N)c2c(c1S(=O)(=O)O)C(=O)c1ccccc1C2=O,1.863424111
Cc1cc(C(=O)O)c(Br)c2c1C(=O)c1ccccc1C2=O,1.732481307
Cc1c(N)cc(S(=O)(=O)O)c2c1C(=O)c1ccccc1C2=O,1.620158811
Cc1ccc2c(c1)C(=O)c1ccc(C)cc1C2=O,1.154531426
CC(C)(C)c1cccc2c1C(=O)c1ccccc1C2=O,3.220014951
